x,y,z
254,-1814,7806
-369,-1466,8134
-1030,-1208,8392
-1415,-992,8548
-1609,-956,8603
-1507,-1544,8472
-1020,-2017,8309
-578,-2084,8234
-137,-2082,8176
300,-1719,8139
569,-852,7796
633,-155,7348
495,594,6951
495,1253,6183
679,1737,5069
773,2072,3571
620,2186,1892
221,2295,560
-234,2536,-393
-541,2512,-1427
-628,2101,-2391
-493,1289,-3107
-353,361,-3785
-314,-274,-4477
-335,-568,-5070
-303,-622,-5328
-263,-579,-5252
-136,-510,-5075
51,-405,-4901
232,-64,-4311
399,391,-3290
597,721,-2170
869,809,-1283
1087,663,-400
1147,512,691
1098,181,1828
1024,38,4219
810,33,5782
345,172,6834
-182,151,7526
-553,-182,7916
-683,-481,8141
-922,-704,8290
-1192,-1343,8336
-1189,-1749,8349
-1140,-2060,8323
-994,-2582,8209
-659,-2796,8120
-400,-2606,8109
-79,-2361,8106
181,-1896,8149
354,-1124,8119
490,-524,7781
618,100,7298
716,735,6687
733,1317,5884
653,1919,5005
545,2374,4006
432,2501,2762
140,2538,1449
-298,2635,212
-629,2558,-1146
-773,2180,-2325
-804,1761,-2835
-804,1340,-3291
-804,918,-4063
-793,424,-4745
-652,58,-4910
-442,-260,-4920
-224,-354,-4857
41,-317,-4611
363,-226,-4283
653,31,-3828
873,371,-3170
1156,542,-2551
1443,499,-1657
1581,336,-648
1584,97,480
1606,-284,2468
1422,-361,4627
1109,85,6071
663,-4,6999
207,-266,7594
-266,-121,8060
-1019,-290,8361
-1552,-628,8530
-1818,-954,8584
-1823,-1592,8477
-1560,-2401,8266
-1124,-2747,8135
-799,-2545,8125
-531,-2224,8149
-245,-1633,8164
-231,-623,7791
-215,23,7252
-5,552,6231
267,783,5196
513,914,4603
657,1213,3826
586,1537,2782
373,1871,1686
138,1946,464
46,1658,-975
32,1199,-1981
43,643,-2485
56,321,-2886
-56,440,-3353
-294,722,-3739
-379,816,-3828
-244,694,-3814
-37,570,-3719
203,500,-3617
436,560,-3312
614,756,-2886
746,1034,-2238
804,1215,-1517
794,1178,-996
795,838,-1025
738,460,-1073
757,102,881
524,-68,2693
389,-619,4512
481,-1415,5852
612,-1824,6701
320,-1935,7307
-182,-1474,7856
-855,-1057,8236
-1298,-1023,8454
-1441,-1590,8482
-1383,-2176,8411
-1148,-2576,8310
-817,-2432,8282
-594,-1766,8343
-406,-1174,8380
33,-627,8375
361,95,7784
578,668,6717
625,1158,5767
672,1571,5046
778,1889,4126
839,2080,2805
775,1976,1251
607,1705,-39
376,1455,-936
164,1294,-1584
-43,1175,-2164
-262,1101,-2852
-453,924,-3553
-507,592,-4202
-385,230,-4413
-205,15,-4325
-88,129,-4127
-81,461,-3848
-48,824,-3475
79,1082,-2854
271,1101,-2062
472,951,-1382
673,658,-1034
773,495,-705
929,195,1439
899,169,3008
696,287,4714
380,-142,6163
270,-638,7052
160,-930,7589
-135,-1201,7925
-426,-1453,8133
-516,-1668,8219
-475,-2226,8169
-386,-2879,8047
-296,-3260,7958
-165,-2997,8000
-129,-2190,8148
63,-1391,8267
362,-749,8299
550,0,7722
591,673,6775
517,1226,5978
545,1653,5304
590,1944,4257
493,2120,2873
296,2128,1569
67,1934,317
-163,1606,-864
-354,1197,-1758
-449,717,-2518
-494,305,-3099
-527,60,-3550
-645,28,-3940
-788,88,-4225
-808,85,-4499
-690,18,-4662
-495,1,-4496
-296,214,-3957
-181,539,-3332
-36,728,-2730
208,600,-2143
456,300,-1425
768,-223,-300
1087,-605,1695
1104,-675,3583
1005,-941,5312
973,-1076,6450
751,-926,7251
363,-473,7852
-245,-1,8256
-720,184,8419
-925,98,8437
-885,-516,8389
-713,-1351,8282
-583,-1955,8180
-476,-1981,8166
-378,-1711,8197
-246,-1430,8220
12,-1227,8212
324,-883,8032
461,-452,7342
502,-70,6632
464,360,5783
403,693,4686
401,1059,3556
329,1309,2339
169,1497,1277
-71,1677,426
-343,1871,-288
-572,1988,-978
-692,1893,-1464
-716,1661,-1899
-774,1356,-2544
-875,1121,-3149
-914,853,-3567
-837,515,-3786
-696,208,-4050
-535,11,-4311
-449,95,-4305
-365,281,-4033
-229,472,-3548
-24,557,-2842
234,498,-1613
479,330,724
898,-163,2901
1177,-261,4639
1265,-667,5976
1208,-968,6837
836,-1071,7419
339,-873,7868
-218,-634,8165
-617,-845,8244
-607,-1134,8228
-429,-1570,8169
-372,-2077,8094
-446,-2303,8068
-432,-2031,8121
-416,-1393,8228
-380,-1027,8275
-129,-647,8298
174,-255,7920
410,8,7081
540,254,6320
516,667,5613
407,1108,4884
366,1617,3844
262,1913,2452
63,1897,1111
-99,1671,-98
-270,1365,-1096
-446,1128,-1745
-549,934,-2337
-595,723,-2923
-640,550,-3441
-640,373,-3927
-572,222,-4199
-453,144,-4211
-266,134,-4058
-11,210,-3744
225,354,-3292
441,616,-2682
587,855,-1828
711,863,-817
804,593,235
870,-44,1496
1029,-472,3170
989,-410,4434
762,-758,5731
512,-1006,6690
265,-953,7339
-61,-1131,7738
-454,-1218,8036
-878,-1262,8255
-1106,-1174,8398
-1210,-1275,8418
-1082,-1743,8311
-718,-1787,8261
-457,-1748,8235
28,-1183,8288
415,-272,8365
596,505,8082
780,1246,7391
992,1815,6563
1218,2140,5450
1327,2290,3827
1206,2024,2000
908,1686,715
567,1516,-139
251,1342,-1022
-35,978,-2095
-329,457,-3191
-622,-33,-4231
-820,-392,-4921
-827,-616,-5172
-712,-670,-5249
-556,-582,-5265
-354,-376,-5166
-170,36,-4930
71,537,-4495
369,917,-3983
739,1219,-3402
1119,1468,-2406
1435,1609,-753
1417,1375,1220
1339,1218,3978
1172,881,5643
1005,487,6683
868,-176,7319
536,-603,7781
-174,-739,8230
-927,-713,8625
-1398,-979,8778
-1371,-1439,8704
-1230,-1982,8569
-1041,-2636,8376
-701,-2747,8279
-474,-2407,8295
-159,-1802,8353
98,-1077,8426
365,-243,8424
651,396,7986
900,856,7211
1117,1147,6156
1215,1370,4805
1134,1434,3071
833,1362,1500
464,1372,519
126,1437,-253
-118,1334,-1141
-259,1138,-1865
-443,929,-2643
-669,742,-3547
-799,551,-4235
-718,394,-4376
-505,312,-4238
-314,278,-4062
-135,344,-3957
-20,569,-3870
96,967,-3606
328,1263,-3079
767,1288,-2194
1237,1034,-1041
1706,654,-22
1944,316,774
1918,282,1550
1588,293,3072
1310,37,5113
992,-216,6363
711,-726,7113
559,-1380,7538
301,-2046,7792
-91,-2322,8038
-718,-2097,8355
-1366,-1788,8637
-1661,-1416,8811
-1816,-1291,8848
-1763,-1588,8731
-1415,-1526,8642
-1082,-1450,8560
-582,-1047,8548
-165,-323,8435
58,252,7678
219,702,6662
248,1053,5703
286,1531,4971
350,1968,3951
445,2095,2564
433,1810,935
260,1427,-491
82,1099,-1676
-24,777,-2310
6,465,-2379
63,188,-2537
6,53,-3106
-110,90,-3651
-178,214,-3855
-96,282,-3828
146,191,-3579
461,113,-3222
722,303,-2747
856,788,-2263
965,1225,-1526
1123,1270,-632
1301,984,33
1443,557,425
1459,229,1139
1170,51,2698
841,-757,4739
703,-953,6009
610,-1294,6822
305,-1614,7361
-91,-1757,7761
-644,-1742,8107
-1061,-1620,8407
-1370,-1335,8651
-1622,-1224,8778
-1772,-1386,8766
-1662,-1453,8719
-1314,-1260,8702
-1006,-1143,8687
-504,-807,8701
-179,-57,8199
-11,402,7353
118,786,6609
268,1128,5972
483,1459,5219
631,1647,3864
689,1481,2155
651,1178,844
573,957,-61
499,806,-790
469,675,-1257
447,618,-1743
323,513,-2478
163,356,-3180
116,117,-3650
207,-200,-3751
344,-452,-3656
469,-559,-3552
607,-546,-3613
733,-405,-3705
819,-131,-3509
929,104,-3032
1134,279,-2238
1339,405,-1250
1523,449,-188
1476,221,893
1471,31,2587
1192,-106,4703
721,103,6221
48,234,7245
-649,147,7906
-1115,-22,8341
-1596,-53,8704
-2000,-490,8890
-2126,-875,8936
-2003,-1363,8820
-1646,-1976,8614
-1213,-2151,8494
-978,-2340,8418
-502,-1863,8454
-224,-1094,8149
16,-603,7742
244,-195,7251
468,282,6754
704,768,5894
864,1053,4431
933,1029,2701
858,981,1518
660,1151,970
449,1424,345
316,1610,-490
168,1656,-1328
40,1491,-2115
-48,1289,-2640
-107,1122,-2968
-128,989,-3198
-138,913,-3281
-155,900,-3401
-120,839,-3526
15,708,-3584
232,483,-3605
445,400,-3349
612,427,-2753
761,454,-1894
851,330,-981
868,54,-112
819,-384,831
882,-554,2477
913,-945,4255
776,-969,5729
535,-1127,6701
267,-941,7412
-273,-684,7950
-899,-263,8422
-1458,-44,8771
-1752,-178,8943
-1755,-584,8929
-1595,-1179,8782
-1140,-1728,8577
-665,-1963,8421
-164,-1834,8370
91,-1312,8433
211,-704,8043
380,-232,7282
629,98,6403
858,348,5833
1046,699,5276
1074,1078,3988
932,1322,2331
649,1263,821
398,1067,-201
221,898,-817
36,792,-1396
-187,716,-2039
-436,659,-2618
-621,611,-3104
-727,540,-3489
-679,383,-3746
-527,210,-3819
-345,112,-3785
-199,173,-3665
-60,357,-3378
129,581,-2892
339,733,-2144
512,804,-1077
573,658,183
528,355,1452
686,-521,2859
783,-883,3946
795,-1197,5279
704,-1441,6357
503,-1376,7113
78,-1195,7675
-372,-830,8139
-838,-590,8472
-1160,-368,8687
-1324,-484,8732
-1191,-1068,8606
-775,-1458,8465
-486,-1568,8394
-249,-1245,8448
-139,-506,8571
-5,105,8270
254,372,7336
454,681,6766
547,864,6530
701,1080,5938
771,1463,4564
633,1676,2813
379,1473,1200
191,1058,-114
52,663,-913
-53,352,-1382
-194,99,-2036
-391,-55,-2793
-593,-94,-3349
-708,-154,-3750
-717,-210,-3971
-674,-221,-4023
-579,-164,-3992
-491,20,-3914
-437,363,-3633
-385,786,-3129
-300,1145,-2476
-188,1292,-1602
-55,1191,-638
161,837,513
409,-10,1998
798,-851,3954
1049,-1219,5237
1193,-1604,6212
1203,-1674,6929
1034,-1581,7431
767,-1403,7803
355,-1309,8075
49,-1169,8272
-258,-766,8444
-641,-554,8562
-984,-685,8594
-1179,-932,8567
-1094,-991,8539
-871,-851,8535
-606,-857,8506
-250,-620,8494
44,-24,8017
143,300,7372
208,582,6546
208,791,5486
236,1000,4370
297,1079,2950
261,1133,1699
104,1229,829
-88,1281,54
-278,1247,-663
-421,1089,-1400
-510,815,-2138
-516,595,-2682
-505,538,-2829
-544,543,-2872
-590,532,-3028
-531,406,-3229
-321,120,-3379
3,-168,-3356
332,-349,-2967
643,-427,-2258
839,-451,-1387
934,-540,-585
932,-798,-68
1145,-1303,1138
1319,-1456,2187
1238,-1215,3439
968,-870,5219
487,-409,6597
-79,179,7616
-763,861,8384
-1453,1337,8886
-1785,1335,9080
-1655,695,8974
-1302,-626,8661
-977,-1784,8355
-759,-2123,8241
-719,-1783,8311
-730,-1220,8456
-628,-441,8600
-492,499,8204
-461,1067,7595
-367,1373,6800
-175,1547,5899
135,1562,5059
457,1629,4489
704,1553,3548
802,1295,2403
791,967,1426
759,637,347
670,258,-748
552,-141,-1647
447,-535,-2380
368,-953,-2914
306,-1159,-3302
208,-1172,-3644
129,-1020,-3916
94,-811,-3965
162,-604,-3812
242,-273,-3530
254,220,-3104
268,662,-2578
338,1028,-1878
350,1259,-1061
313,1198,-323
259,845,348
186,605,1340
303,18,2821
557,-104,3890
552,-527,5359
430,-970,6429
132,-799,7202
-355,-423,7764
-712,-108,8164
-1039,-8,8435
-1392,-181,8617
-1733,-438,8713
-1840,-928,8652
-1507,-1348,8503
-1061,-1377,8412
-678,-1176,8385
-257,-949,8370
222,-572,7961
559,-165,6905
759,231,5793
825,726,4946
806,1475,4314
649,2199,3309
525,2499,1768
405,2252,257
304,1796,-817
233,1333,-1458
188,1026,-1793
112,969,-1985
-52,971,-2484
-233,904,-3238
-302,741,-3722
-183,454,-3709
28,216,-3391
248,39,-3030
509,-203,-2878
776,-413,-2760
1019,-537,-2345
1202,-598,-1656
1309,-590,-871
1276,-448,-153
1080,-290,382
907,44,1114
851,103,2059
713,161,3092
599,-218,4620
399,-584,6039
-52,-469,7097
-863,-17,7991
-1732,620,8713
-2281,888,9055
-2543,750,9232
-2351,-251,9149
-1835,-1307,8890
-1362,-2318,8564
-882,-2897,8318
-546,-2778,8259
-365,-2217,8314
-350,-1599,8376
-36,-994,8288
253,-173,7787
250,506,6901
224,1011,5571
184,1282,4249
238,1361,3651
408,1600,3589
580,1949,3290
694,2142,2214
691,2004,507
635,1653,-888
581,1246,-1677
605,736,-2049
633,153,-2347
574,-198,-2917
519,-560,-3794
456,-909,-4439
410,-1035,-4654
402,-925,-4706
455,-706,-4471
586,-439,-3849
665,-103,-3057
668,296,-2386
651,628,-1726
692,758,-953
789,463,703
1025,451,2749
845,881,4524
444,1161,6107
-50,1280,7182
-534,1268,7892
-930,1036,8345
-1252,479,8587
-1462,-228,8655
-1434,-1125,8575
-1215,-1807,8446
-1047,-2645,8259
-821,-3031,8143
-646,-2663,8181
-512,-2157,8251
-290,-1395,8347
-25,-483,8291
243,192,7670
530,693,6555
836,833,5314
1188,840,4256
1330,1061,3395
1217,1459,2415
917,1844,1175
612,2101,39
528,2164,-526
523,2104,-778
471,1948,-1210
358,1680,-1877
202,1396,-2482
23,1141,-2984
-35,722,-3385
114,177,-3408
250,-240,-3490
248,-288,-3828
209,-70,-4021
262,225,-3769
376,573,-3328
518,952,-2766
659,1139,-1823
789,1046,-542
892,513,981
1113,21,3478
944,-200,5131
539,-402,6369
-45,-719,7194
-612,-683,7793
-1098,-554,8202
-1526,-547,8491
-1844,-623,8686
-1951,-828,8765
-1788,-1092,8720
-1520,-1798,8515
-1074,-2450,8283
-611,-2382,8208
-284,-2113,8204
33,-1623,8246
297,-740,8068
394,-92,7267
444,588,6417
372,1116,5687
455,1632,5153
571,1955,4162
568,1992,2626
448,1767,864
243,1499,-485
37,1398,-1092
-109,1460,-1328
-183,1417,-1719
-189,1125,-2417
-174,665,-3189
-152,303,-3758
-93,152,-3977
22,144,-3942
160,269,-3693
297,380,-3470
452,570,-3247
563,843,-2879
649,1094,-2449
719,1265,-1970
740,1331,-1281
716,1180,-513
654,812,306
769,19,1946
883,-639,3976
890,-924,5521
770,-1525,6505
523,-1723,7205
52,-1444,7793
-642,-979,8294
-1201,-835,8619
-1467,-852,8762
-1562,-1325,8698
-1488,-1990,8520
-1155,-2267,8391
-934,-2095,8382
-750,-1822,8418
-605,-1202,8420
-457,-396,7805
-290,21,7232
-119,423,6824
0,788,6415
218,1128,5711
490,1469,4721
606,1586,3474
592,1396,2169
511,1103,942
368,826,-119
155,719,-960
-152,813,-1708
-403,813,-2470
-469,643,-3025
-442,436,-3187
-415,256,-3255
-326,59,-3459
-251,-21,-3577
-179,1,-3661
-62,130,-3645
53,380,-3304
137,668,-2772
206,920,-2259
269,1157,-1807
340,1237,-1410
424,1128,-959
535,907,-101
616,571,1190
646,-217,3852
614,-901,5477
665,-1282,6493
751,-1760,7083
639,-1998,7494
194,-1984,7852
-282,-1743,8181
-716,-1242,8479
-1167,-727,8737
-1487,-775,8831
-1487,-1109,8780
-1215,-1203,8714
-864,-1109,8554
-765,-1371,8387
-453,-1311,8389
-317,-783,8044
-235,-457,7686
66,-122,7161
387,195,6068
577,343,5025
705,545,4226
705,932,3313
605,1402,2093
433,1699,970
305,1751,148
236,1645,-596
203,1363,-1349
157,1017,-1977
77,682,-2481
-27,386,-2962
-113,171,-3335
-113,34,-3531
-24,-51,-3571
78,-186,-3734
159,-221,-3812
203,19,-3610
247,462,-3106
373,867,-2695
483,1144,-2267
441,1269,-1404
333,1184,-243
155,779,1071
287,295,3104
430,-855,4949
482,-1458,6125
490,-1990,6844
474,-2119,7354
308,-2036,7744
-68,-1918,8053
-551,-1349,8399
-1091,-772,8694
-1553,-516,8888
-1658,-665,8903
-1350,-743,8832
-936,-768,8736
-435,-829,8632
12,-428,8522
292,26,7949
587,289,7117
774,645,5985
861,834,4985
986,989,4124
1069,1226,3190
953,1431,2187
695,1522,1072
396,1489,-128
116,1317,-1114
9,1061,-1530
-16,782,-1639
-85,545,-2025
-223,439,-2695
-378,369,-3290
-389,302,-3302
-314,367,-3166
-286,533,-3069
-237,669,-3031
-146,786,-2830
-67,910,-2489
55,1019,-2021
219,965,-1394
434,793,-526
500,486,291
466,127,1346
493,-517,3234
502,-1221,3819
672,-2199,4536
927,-2971,5607
1013,-3162,6433
938,-2746,7142
732,-2145,7741
512,-1537,8241
150,-674,8719
-432,-51,9072
-1006,196,9237
-1378,15,9186
-1328,-275,9022
-1065,-433,8872
-765,-664,8730
-330,-691,8625
8,-115,7996
100,345,7312
104,738,6650
138,1210,5432
177,1449,4004
232,1440,2939
291,1530,2277
181,1555,1385
5,1503,313
-198,1322,-600
-358,1015,-1410
-407,589,-2106
-369,225,-2432
-364,-16,-2488
-401,-108,-2587
-458,-173,-2785
-403,-325,-2988
-213,-539,-3138
-31,-446,-2895
75,-57,-2291
159,268,-1568
241,372,-930
245,293,-695
222,71,-646
193,-199,-268
142,-405,675
169,-738,2341
192,-659,3566
201,-800,4882
277,-1035,6252
270,-1187,7141
121,-1071,7788
-112,-942,8218
-225,-891,8465
-321,-696,8658
-538,-803,8766
-733,-1084,8774
-744,-1434,8662
-559,-1561,8565
-407,-1379,8552
-345,-1298,8529
-36,-1031,8275
204,-424,7286
247,15,6676
302,412,6177
370,983,5419
394,1334,4340
485,1402,3255
547,1325,2039
512,1107,746
399,895,-58
246,773,-460
92,678,-1039
-85,523,-1868
-219,298,-2583
-259,130,-3035
-262,71,-3152
-195,41,-3028
-84,71,-2878
24,162,-2772
115,312,-2481
248,511,-1891
342,763,-1079
271,946,-482
101,966,-87
-100,798,322
-95,663,984
-230,631,1562
-274,268,2808
-292,-210,4610
-240,-536,6044
-212,-990,6897
-153,-1622,7350
118,-1812,7649
217,-1806,7867
95,-1800,8033
-112,-1710,8184
-382,-1589,8307
-601,-1496,8382
-624,-1389,8422
-500,-1194,8454
-283,-930,8446
-19,-681,8194
232,-523,8226
298,-56,8265
218,624,7993
242,1026,7365
552,1269,6255
736,1281,4754
734,1163,3634
683,1299,2790
556,1438,1693
352,1377,499
112,1103,-560
-130,790,-1409
-356,499,-2081
-587,228,-2773
-829,69,-3319
-1024,-30,-3658
-1143,-154,-3911
-1131,-270,-4081
-1040,-371,-3985
-956,-348,-3682
-868,-294,-3260
-742,-200,-2634
-554,-149,-1625
-326,-122,-377
-157,-203,1116
25,-522,3284
272,-747,5036
503,-805,6252
525,-652,7069
322,-282,7645
43,204,8053
-241,458,8307
-361,334,8442
-343,133,8505
-326,-79,8537
-414,-274,8545
-411,-459,8511
-248,-431,8484
-109,-362,8468
46,-316,8447
273,-269,8140
467,-223,7353
548,-126,6486
508,150,5761
414,533,5250
388,945,4618
374,1172,3281
239,1122,1703
8,942,616
-196,903,247
-269,929,351
-244,818,257
-245,603,-172
-326,369,-705
-404,86,-1187
-422,-293,-1602
-382,-647,-1740
-330,-937,-1703
-281,-1092,-1796
-251,-1109,-2033
-213,-991,-2394
-227,-741,-2590
-229,-418,-2437
-205,-85,-1980
-251,274,-1123
-347,361,-186
-389,105,1510
-234,-33,2600
-135,-23,3703
-8,3,5289
-63,325,6649
-327,900,7632
-639,1249,8261
-674,933,8526
-327,392,8544
0,-363,8450
221,-1051,8331
302,-1501,8242
382,-1876,8154
