x,y,z
-1553,167,3323
-1033,666,3837
-777,928,4608
-675,874,4891
-590,561,4241
-543,190,3033
-435,-19,1749
14,183,1437
-24,578,3186
41,749,4887
568,382,4964
1147,1,4109
1504,3,3573
1671,345,3675
1797,663,3848
1912,930,4282
1806,1017,4839
1800,830,4794
1998,636,4215
2110,613,4058
2075,722,4479
2049,764,4891
1989,589,4975
1841,417,4943
1598,323,4928
1231,10,4875
923,-365,4653
739,-447,4584
570,-396,4710
386,-338,4895
194,-291,4902
132,-239,4490
236,-97,3825
308,268,3429
330,881,3611
33,1073,3922
-438,718,3849
-833,353,3367
-1015,423,2790
-1357,781,2637
-1914,949,2843
-2455,756,2985
-2809,545,3075
-3098,678,3223
-3374,990,3313
-3625,1167,3415
-4013,998,3731
-4365,625,4089
-4475,394,4262
-4380,402,4233
-4247,541,4436
-4346,714,5047
-4528,793,5505
-4590,692,5345
-4646,438,4875
-4699,121,4241
-4633,51,3785
-4495,255,3859
-4306,481,4313
-4060,543,4738
-3752,589,4880
-3403,537,4613
-3094,412,4219
-2851,454,4133
-2644,574,4395
-2316,747,4706
-1965,876,4739
-1664,723,4430
-1511,387,3840
-1501,-96,3150
-1545,-594,2300
-1293,-763,1709
-686,-385,1891
34,279,2810
371,765,4083
536,831,4630
739,432,3873
881,157,2883
888,58,2650
902,225,3475
1199,765,4456
1620,1125,4872
2001,991,4715
2110,565,4598
2063,250,4791
2027,249,5189
2054,339,5364
2148,396,5407
2111,291,5461
1985,45,5292
1744,-207,4917
1375,-550,4623
1136,-688,4609
1017,-561,4725
948,-339,4650
921,-266,4190
848,-142,3729
820,163,3534
567,313,3515
204,317,3705
-494,10,4023
-945,-167,4074
-1011,100,3677
-1183,408,3204
-1547,533,2948
-1855,679,2905
-2302,847,3173
-3371,745,4845
-3465,227,4705
-3445,228,3884
-3574,706,4203
-3622,802,4376
-3653,1043,4484
-3719,1536,4511
-3668,1899,4232
-3680,1741,3893
-4086,1279,4203
-4509,881,4712
-4625,666,4865
-4582,645,4828
-4569,643,4736
-4570,577,4504
-4560,456,4147
-4490,381,3733
-4282,308,3392
-4044,247,3228
-3834,306,3361
-3649,421,3671
-3431,499,3905
-3204,465,3908
-3009,393,3862
-2719,456,4081
-2386,582,4579
-2057,728,5015
-1800,711,4982
-1557,679,4488
-1248,769,3878
-1026,803,3604
-614,966,3663
-181,1299,4209
-11,1405,4771
21,1092,4726
-8,559,4110
-185,-43,3353
-339,-528,2809
-386,-725,2734
244,-286,3122
829,387,3869
1164,589,4121
1314,400,3746
1400,137,3045
1313,-142,2534
1161,-311,2427
1331,-151,2864
1585,262,3856
1776,506,4600
1973,464,4717
2211,416,4672
2324,569,4935
2302,842,5353
2018,818,5578
1634,460,5575
1157,31,5390
827,-296,5008
701,-369,4663
767,-110,4505
797,161,4483
532,94,4492
15,-302,4412
-421,-671,4217
-509,-642,4177
-390,-247,4276
-241,269,4109
-340,621,3554
-583,675,2987
-951,880,2673
-1337,1004,2478
-2105,804,2720
-3059,610,4260
-3614,311,4402
-3830,421,4236
-3779,755,3673
-4124,1137,3849
-4696,1204,4372
-5248,1070,4858
-5593,1000,5165
-5636,1022,5114
-5504,1162,4894
-5282,1447,4902
-5164,1478,5015
-5033,1208,4854
-4650,1351,4476
-4211,1693,4295
-3845,1842,4295
-3484,1828,4304
-3169,1798,4356
-2932,1630,4280
-2816,1330,4101
-2791,974,3827
-2670,716,3580
-2445,646,3641
-2161,664,4020
-1971,519,4369
-1714,251,4336
-1314,208,4122
-833,244,3821
-595,146,3699
-471,75,3598
-360,130,3306
174,378,2914
726,779,3130
951,1012,3926
919,839,4688
1000,271,4111
1116,-157,3082
1285,-246,2528
1589,-115,2899
1700,62,3995
1913,269,4710
2038,260,4621
2027,-141,4108
1836,-744,3498
1811,-1025,3534
1749,-937,4390
1780,-792,4958
1936,-779,4558
1936,-766,4050
1699,-759,3931
1369,-848,4164
800,-1087,4583
469,-1289,4688
452,-1166,4495
598,-847,4297
738,-427,4182
817,169,4212
579,481,4154
214,428,3821
54,505,3543
-134,892,3723
-453,1248,4176
-1107,1314,4580
-1611,1220,4759
-1847,1391,4846
-1997,1721,4741
-2274,2041,4457
-2784,2155,4185
-3424,1908,3936
-3971,1612,3780
-4339,1590,3969
-4581,1775,4194
-4743,1933,4201
-4868,1908,3872
-5001,1875,3626
-5169,1995,3701
-5391,2012,4036
-5532,1872,4299
-5520,1701,4297
-5372,1446,4109
-5134,1135,3951
-4770,1036,3951
-4259,1249,4115
-3786,1493,4208
-3375,1654,4133
-3086,1625,3840
-2968,1305,3388
-2734,925,2881
-2431,746,2878
-2192,730,3424
-1865,892,3910
-1548,964,4103
-1491,667,4064
-1268,385,4007
-927,555,4240
-614,770,4447
-510,857,4718
-569,646,4820
-646,102,4271
-369,-317,3446
35,-245,3037
492,121,3100
683,503,3715
891,807,4292
1153,835,4390
1647,585,4083
2037,317,3867
2234,252,4071
2345,341,4560
2337,448,5236
2262,464,5699
2368,381,5559
2389,115,5064
2202,-229,4556
1775,-537,4366
1288,-779,4474
838,-892,4792
554,-843,5117
460,-718,5212
433,-710,4925
464,-727,4367
472,-626,3892
365,-343,3842
65,-162,4136
-173,-124,4136
-288,-88,3758
-267,134,3342
-314,555,3229
-505,1126,3345
-783,1618,3359
-1064,1935,3116
-1470,2286,3203
-1921,2337,3652
-2514,2038,3856
-2897,1807,3965
-3214,1831,3926
-3536,2063,4233
-3954,2139,4693
-4481,1872,5138
-4859,1535,5372
-4992,1424,5248
-4722,1627,4792
-4400,2019,4501
-4354,2206,4298
-4459,2115,4148
-4520,2003,4032
-4460,1956,4134
-4361,1924,4324
-4173,1779,4228
-3996,1459,4061
-3862,1128,4021
-3724,773,3898
-3422,696,3754
-3053,867,3617
-2779,979,3510
-2499,912,3464
-2338,777,3675
-2250,567,3844
-2214,242,3690
-1921,195,3458
-1607,332,3516
-1262,296,3446
-1131,27,3282
-846,-143,3231
-378,82,3390
231,555,3897
570,966,4611
676,899,4750
605,300,3896
502,-407,2654
957,-709,1984
1619,-191,3111
1997,672,4882
2291,988,5710
2477,588,5226
2424,-51,4293
2246,-635,3743
2169,-743,4084
2173,-454,4902
2303,-155,5334
2371,-232,5140
2198,-441,4829
1897,-590,4686
1549,-651,4703
1240,-638,4842
828,-649,5018
447,-815,4978
292,-865,4715
300,-604,4548
363,-249,4468
250,2,4388
59,63,4259
-228,52,4054
-456,248,3893
-644,697,3821
-800,1148,3541
-930,1351,3050
-1319,1293,2853
-1624,1265,3025
-2136,1660,3862
-2128,1953,4049
-2128,2257,3883
-2193,2528,4042
-2545,2507,4267
-2990,2118,4249
-3468,1612,4083
-3833,1420,4099
-4098,1681,4478
-4333,1827,4681
-4541,1863,4506
-4576,1954,4221
-4716,2040,4361
-5007,1881,4744
-5246,1535,4861
-5240,1339,4693
-4853,1427,4470
-4356,1598,4264
-3973,1555,4097
-3833,1299,4119
-3737,1115,4211
-3463,1066,4080
-3095,1055,3809
-2606,1164,3629
-2198,1279,3467
-1886,1341,3292
-1537,1351,3225
-1214,1347,3489
-1131,1130,3814
-1250,674,3873
-1329,263,3648
-1145,218,3338
-541,412,3177
48,723,3671
219,832,4431
58,396,4522
-88,-97,3978
7,-376,3094
429,-422,2503
1254,9,3202
2017,755,4649
2425,1004,5560
2439,495,5456
2259,-250,4659
2018,-760,3915
1941,-1039,3736
1996,-939,4209
2340,-519,4908
2556,-186,5384
2461,-271,5334
2139,-598,4806
1744,-921,4335
1334,-1113,4255
1008,-1110,4525
754,-1028,4904
563,-867,5170
430,-747,5135
404,-677,4716
581,-362,4367
762,158,4189
744,526,3993
477,515,3553
130,488,3243
-79,801,3225
-118,1324,3242
-317,1686,3240
-904,1581,3234
-1550,1292,3280
-1972,1200,3510
-2456,1328,3867
-3023,1403,4131
-3620,1470,4184
-3788,1501,4076
-4023,1407,3699
-4223,1379,3510
-4370,1567,3801
-4327,2115,4590
-4206,2704,5292
-3921,2837,5029
-3685,2765,4229
-3672,2714,3836
-3845,2523,3801
-3944,2284,3753
-3879,2058,3727
-3726,1948,3886
-3571,1856,4193
-3385,1721,4393
-3179,1549,4369
-2988,1328,4180
-2848,1096,4089
-2666,1065,4285
-2325,1221,4554
-2013,1357,4614
-1804,1308,4439
-1675,1051,4189
-1616,781,3913
-1393,697,3804
-1108,730,3956
-808,782,4172
-482,816,4281
-125,896,4273
103,904,4141
263,754,3934
415,683,4061
500,630,4234
606,457,4114
672,285,3813
648,156,3501
497,-12,3090
572,-121,2953
757,-48,3388
911,68,3990
975,92,4408
990,-82,4275
970,-330,3810
988,-489,3729
1038,-564,4237
1265,-597,4655
1676,-624,4729
1945,-696,4810
2087,-841,4914
1873,-1121,4958
1446,-1372,5054
1097,-1593,4863
889,-1713,4546
839,-1602,4380
948,-1248,4367
1008,-949,4292
913,-887,4084
685,-915,4000
416,-702,4172
157,-457,4190
-88,-240,4013
-254,38,3718
-329,413,3362
-506,785,3105
-953,1204,2999
-1376,1557,2878
-1888,1821,2869
-2406,2086,2954
-2842,2387,3180
-3265,2817,3809
-3605,3251,4299
-4068,3447,4573
-4544,3381,4458
-4884,3372,4420
-5100,3589,4644
-5148,3771,4880
-5167,3760,4936
-5120,3520,4830
-5136,3236,4673
-5005,2957,4419
-4654,2757,4049
-4212,2639,3802
-3833,2548,3788
-3498,2383,3746
-3119,2180,3449
-2844,1994,3128
-2648,1871,2981
-2558,1630,2943
-2372,1328,2980
-2127,1190,3380
-1990,1146,3997
-1890,999,4276
-1816,781,4254
-1647,500,4143
1989,2031,1573
-3082,1882,1602
-95,370,217
-500,1191,2675
363,1125,3574
317,594,3552
-65,170,3447
-419,-297,2803
-76,-606,2215
529,-408,2413
1146,-643,3122
921,-102,4909
1689,425,5583
2023,68,4930
2197,-180,4877
2566,63,5136
2832,273,5252
2739,122,5126
2597,8,4939
2325,-169,4788
1708,-535,4533
1204,-818,4295
933,-708,4337
769,-544,4589
430,-663,4736
230,-631,4851
136,-642,4785
108,-597,4729
219,-409,4675
416,-140,4544
408,73,4419
